id,text,classification,rationale,query
4521,Where is a rosebush unlikely to be ?,E,"[0, 0, 1, 1, 1, 1, 1, 0]",backyard [SEP] jungle [SEP] outdoors [SEP] flower bed [SEP] park
4522,"I know the answer , but I do not do what to it ?",E,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",ignorant [SEP] correct [SEP] ignorance [SEP] had learnt [SEP] understand
4523,Why is a member of the priesthood in a new church advised by friends to start getting in shape ?,C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",blue 32 [SEP] losing weight [SEP] feel better [SEP] pain [SEP] exercise
4524,If a contract is not signed it will be ?,A,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",rejected [SEP] dumb [SEP] written on paper [SEP] signed [SEP] revised
4525,Where would you put a computer other than a desk ?,B,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",apartment [SEP] table [SEP] school [SEP] office [SEP] house
4526,Aberdeen is a large city in what country ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",washington [SEP] iceland [SEP] maryland [SEP] scotland [SEP] south dakota
4527,What are armies having to do when the countries are waging war ?,B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",suffering [SEP] killing people [SEP] death and destruction [SEP] people die [SEP] crying
4528,Where could you learn about someone 's paper ?,B,"[0, 0, 0, 0, 1, 1, 1, 1, 1]",cabinet [SEP] conference [SEP] front door [SEP] garden [SEP] suitcase
4529,"I want a dog that 's easy to spot , which one should I get ?",C,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",blind [SEP] fun [SEP] black [SEP] alive [SEP] playing dead
4530,"Sally often went jogging in the morning , but she rode her bike less than one per year . You could say she did so how often ?",C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",sometimes [SEP] usually [SEP] seldom [SEP] occasionally [SEP] infrequently
4531,Where can someone purchase a contraceptive device without a prescription ?,C,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",pharmacy [SEP] person [SEP] drugstore [SEP] bedroom [SEP] mcdonalds
4532,"Many prefer a happy and clean home , but for some lazy people doing housework is one big what ?",B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",asthma [SEP] headache [SEP] work [SEP] arguments [SEP] boredom
4533,"Though he despised pie , it reminded him of his wife when he ate it , what did he do to the pie ?",B,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",admire [SEP] cherish [SEP] marry [SEP] honor [SEP] love
4534,Where is likely to have a small kitchenette ?,D,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",lunch room [SEP] house [SEP] apartment [SEP] hotel room [SEP] cheap motel
4535,You 'll likely have a kitchenette in what place where you sleep away from home ?,B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",house [SEP] hotel room [SEP] apartment [SEP] allen key [SEP] dormroom
4536,Where are you not likely to find an apple tree ?,A,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",new york [SEP] washington state [SEP] valley [SEP] rainforest [SEP] park
4537,What would a team be doing when a winning baseball game is imminent ?,C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",pride [SEP] recognition [SEP] celebrating [SEP] joy [SEP] going home
4538,"Long term consumption of beer can lead to all sorts of problems , it can be quite what ?",E,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",water [SEP] liquid [SEP] foamy [SEP] intoxicating [SEP] harmful
4539,Where do older people sometimes want to hear the singer more than the music ?,B,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",elevator [SEP] opera [SEP] carnival [SEP] music hall [SEP] night club
4540,While you 're at the store buy beer what happens to your wealth ?,D,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",relaxation [SEP] get arrested [SEP] wealth increases [SEP] losing money [SEP] pleasure
4541,"James is eloquent , usually . Today he was just doing what to himself ?",E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",speechless [SEP] voiceless [SEP] screaming [SEP] stumbling [SEP] muttering
4542,What happens after having food too much ?,D,"[0, 0, 0, 1, 1, 1, 1, 0]",being full [SEP] laziness [SEP] weight gain [SEP] getting fat [SEP] will not starve
4543,Finding information in an old library requires what in a card catalog ?,B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",chewing [SEP] searching for [SEP] ask questions [SEP] logic [SEP] time
4544,What is a bound stack of papers called ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",book [SEP] classroom [SEP] cabinet [SEP] notebook [SEP] suitcase
4545,"The detective had to analyse all the clues , every little thing at the scene he had to what ?",A,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",look at [SEP] write down [SEP] learn new [SEP] think about [SEP] discovery of new
4546,"He did n't want his son to be soft , so he was always what on him ?",A,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",hard [SEP] sandpaper [SEP] loud [SEP] firm [SEP] abrasive
4547,"When he was a small child he called the giraffe mascot a cow , it was a fond memory of the now defunct what ?",A,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",toy store [SEP] story book [SEP] great outdoors [SEP] countryside [SEP] wildlife refuge
4548,Where would you get prescription mouthwash ?,C,"[0, 1, 1, 1, 1, 1, 0]",optometrist [SEP] dentist 's office [SEP] drug store [SEP] bathroom [SEP] bottle
4549,What is it called when teens are together not doing anything in particular ?,E,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",smoke [SEP] homework [SEP] volunteer [SEP] party [SEP] hang out
4550,What picture would have the Atlantic Ocean on it ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",planet [SEP] history books [SEP] western hemisphere [SEP] atlas [SEP] underwater creatures
4551,What can you do while driving to work that involves sound but does not require you to move your mouth ?,B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",anger [SEP] listen to radio [SEP] speed [SEP] sing [SEP] statue
4552,"When people have a lot of things to do , what activity can help them organize ?",C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",fast track [SEP] trade places [SEP] make lists [SEP] believe in god [SEP] hurry along
4553,Where can you get a yoyo ?,A,"[0, 0, 0, 1, 1, 1, 0]",toy shop [SEP] brother 's room [SEP] own home [SEP] game store [SEP] toy store
4554,"It was a great rest , she had never felt this much what in the morning ?",D,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",active [SEP] hunger [SEP] in motion [SEP] wakefulness [SEP] lay down
4555,"When people have guests over , what do they often do for their guests ?",D,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",talk to each other [SEP] learn from each other [SEP] demand justice [SEP] cook food [SEP] share food
4556,What places would have a cemetery ?,E,"[1, 1, 1, 1, 1, 1, 1]",bury loved ones [SEP] churchyard [SEP] bury corpse [SEP] populated area [SEP] most cities
4557,Why might you be found grooming yourself in the mirror on the way out the door ?,E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",cleanliness [SEP] mistakes [SEP] anxiety [SEP] beauty [SEP] neatness
4558,Sally loved the color of fallen leaves in autumn . She often took long walks in September . Where might she walk ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",roof [SEP] tree [SEP] ground [SEP] forest [SEP] fall season
4559,"Nowadays people have smart ones , but at one time it was cutting edge to have a tiny calculator on your what ?",B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",mobile phone [SEP] wristwatch [SEP] briefcase [SEP] office [SEP] desktop
4560,What offers shelter in the woods ?,D,"[1, 1, 1, 1, 1, 1, 1]",house [SEP] shelterbelt [SEP] bus stop [SEP] tree [SEP] plants
4561,"The man needed balls of cotton , where should he look ?",E,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",south [SEP] georgia [SEP] north carolina [SEP] pocket [SEP] medicine cabinet
4562,When does an apple tree have apples that are not yet ready to eat ?,B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",fall [SEP] summer [SEP] spring [SEP] valley [SEP] washington state
4563,Where do nurses work with one doctor ?,B,"[1, 1, 1, 1, 1, 1, 1, 0]",resuscitate [SEP] doctor 's office [SEP] hospital [SEP] reception [SEP] nursing home
4564,"Joe suffered many consequences from stabbing a stranger to death . Among them , the family of the victim did something to him . What was that ?",E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",knife wounds [SEP] buy a gun [SEP] bleeding [SEP] jail time [SEP] law suit
4565,"The therapist told him he had to communicate his problems , he said to just be willing to do what ?",E,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",write in code [SEP] listen [SEP] send email [SEP] talk to people [SEP] talk with people
4566,"The selfish man liked to take food from potlucks , but what did n't he do with food ?",C,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",give [SEP] swim [SEP] bring [SEP] drop [SEP] eat
4567,"Joe was n't sure what he was eating , but the taste was awful and bitter . What might he have been eating .",D,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",defecating [SEP] get tired [SEP] rotten [SEP] feces [SEP] gaining weight
4568,Where would the reception desk be located in a hotel ?,A,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",lobby [SEP] seated restaurant [SEP] office park [SEP] building [SEP] motel
4569,You would expect to find the reception desk in what part of a business ?,B,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",building [SEP] lobby [SEP] office park [SEP] motel [SEP] outside
4570,Jan is a person who works in a zoo and is very well organized . You might say that he is very what ?,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",many people [SEP] animal [SEP] put together [SEP] headache [SEP] nuisances
4571,"After getting high his memory seemed shot , he felt practically what ?",C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",dead [SEP] forgotten [SEP] brainless [SEP] forgetting [SEP] forgetfulness
4572,Where would you usually find a freezer with food in it ?,E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",appliance store [SEP] garage [SEP] freeze food [SEP] bedroom [SEP] own home
4573,"He had chosen to live a fulfilling life , he was content in the end and died with no regrets as he took his last what ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",read book [SEP] go to school [SEP] breathing [SEP] breathe [SEP] journey
4574,"People are purposefully harming others , what trait are they exhibiting ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",deceptive [SEP] altruistic [SEP] stupid [SEP] cruel [SEP] agressive
4575,In a company a chief oversees what people ?,D,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",aquarium [SEP] peon [SEP] indian [SEP] employee [SEP] follower
4576,"When you decide to go somewhere , why do you do it ?",D,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",might drive car [SEP] stumbling down [SEP] boredom [SEP] get somewhere [SEP] have fun
4577,Where would you find a metal rod in most people 's preferred method of transportation ?,D,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",airplane [SEP] construction site [SEP] shops [SEP] engine [SEP] broken bone
4578,"John runs a corner shop in the American Midwest , in a place known for its Vikings . In what region is his shop most likely located ?",E,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",california [SEP] england [SEP] street corner [SEP] corner of two streets [SEP] minnesota
4579,What is rain a type of ?,D,"[0, 0, 1, 1, 1, 1, 0]",snow [SEP] disneyland [SEP] air [SEP] weather [SEP] forest
4580,The ability to remember things is a sign of what ?,C,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",neuronal network [SEP] memories [SEP] intelligence [SEP] recall [SEP] learning about
4581,"James and Sarah went to the soccer field to spend their time , because it was muddy where they usually go . Where might they usually go ?",B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",highway [SEP] playground [SEP] town [SEP] mexico [SEP] outside
4582,"The gardener was famous for his rosebush , the roses were used all over America and up north where ?",C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",park [SEP] maine [SEP] canada [SEP] california [SEP] indiana
4583,What do you do to learn new things for a test ?,B,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",television [SEP] study [SEP] go to school [SEP] ask questions [SEP] fun
4584,What new things can lead to understanding better ?,D,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",interest in [SEP] coffee table [SEP] increase knowledge [SEP] ideas [SEP] wisdom
4585,Where is cheese likely to be dangerous for some creatures ?,B,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",refrigerator [SEP] mouse trap [SEP] fridge [SEP] outside [SEP] plate
4586,Where might a person store pamphlets ?,B,"[0, 0, 0, 0, 1, 1, 0]",health department [SEP] drawer [SEP] bookstore [SEP] library [SEP] desk
4587,What would you tell ali to do if he bumps into you when you are walking ?,B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",work hard [SEP] slow down [SEP] wear shoes [SEP] sell products [SEP] speed up
4588,What could other people be doing if someone is snoring ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",loud noise [SEP] leave room [SEP] sleep disorders [SEP] complaining [SEP] death
4589,What is the best course of action for a person to take if they want to get up early ?,A,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",go to bed early [SEP] fix up alarm [SEP] go sleep early [SEP] dawn [SEP] ask spouse to wake
4590,"What would children do if they need to get somewhere , but they are tired from running ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",watch television [SEP] ride bike [SEP] smell smoke [SEP] walk [SEP] play tag
4591,"The monger removed the bone , what was he looking to serve ?",B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",octopus [SEP] fresh fish [SEP] skeleton [SEP] human body [SEP] dog 's mouth
4592,"The shark was feeling cold , what did it decide to look for ?",B,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ocean [SEP] tropical waters [SEP] sea world [SEP] tomales bay [SEP] great oceans
4593,If one is eating healthier and exercising what is likely to happen ?,E,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",get in shape [SEP] tiredness [SEP] sweat [SEP] diet [SEP] weight loss
4594,Where would a child be happy to find chocolate ?,E,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",nearby [SEP] supermarket [SEP] box [SEP] candy store [SEP] christmas stocking
4595,"The person was sick of the cold rain , what did he long for ?",E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",peace [SEP] drink water [SEP] all kinds of things [SEP] compliments [SEP] sunny days
4596,If you 're suffering from hunger what you likely to do with your meal ?,C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",order food [SEP] spend money [SEP] eat quickly [SEP] begin work [SEP] have lunch
4597,Why are there different kinds of dogs ?,D,"[0, 0, 0, 1, 1, 1, 1, 0]",do many things [SEP] go outside [SEP] to give the ark more diversity [SEP] many colours [SEP] sleep soundly
4598,"People were talking on the corner , who were they talking with ?",C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",god [SEP] mix [SEP] with people [SEP] have friends [SEP] see people
4599,"The teach was very enthusiastic , she got all the children involved and they would all what ?",B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",ride horses [SEP] learn together [SEP] play games [SEP] watch tv [SEP] sing a song
4600,What would cause someone to use invitro for reproducing ?,A,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",problems [SEP] offspring [SEP] overpopulation [SEP] larger family [SEP] baby
4601,"The fat man refused to accept what was possible , he complained that he what the simplest activities ?",D,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",no go [SEP] unlikely [SEP] unable [SEP] ca nt do [SEP] impossibility
4602,The person worked hard and achieved his goals and got to feel what ?,E,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",headache [SEP] disappointed [SEP] celebrated [SEP] simplicity [SEP] fulfilled
4603,"They were throwing a surprise party but failed , turned out to the guest of honor it was what ?",A,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",known already [SEP] foreshadowed [SEP] sneaky [SEP] already knew [SEP] hiding
4604,Jealousy is not uncommon when to people do what with each other ?,B,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wage war [SEP] compete [SEP] destroy relationship [SEP] compete [SEP] judge
4605,"A snake is not something you want to come across on a plane , but it 's most likely to happen while out in mother what ?",A,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",nature [SEP] pet shop [SEP] georgia [SEP] tropical forest [SEP] france
4606,Where would a marmoset be unable to breathe ?,D,"[0, 0, 0, 0, 0, 1, 1, 1, 0]",latin america [SEP] dictionary [SEP] france [SEP] underground [SEP] burrow
4607,What will you do if you do not turn and you do not move either ?,D,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",twist [SEP] going straight [SEP] twist [SEP] stand still [SEP] go straight
4608,What single race must a horse win to head to a championship goal ?,B,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",charriott [SEP] kentucky derby [SEP] race track [SEP] painting [SEP] triple crown
4609,where did many colonial kingdoms originate ?,B,"[0, 0, 0, 1, 1, 0, 0]",saudi arabia [SEP] europe [SEP] united states [SEP] book [SEP] monarchy
4610,What does a competent person do at work ?,E,"[0, 0, 0, 1, 1, 0, 0, 0, 0]",complemented [SEP] go on computer [SEP] acknowledgment [SEP] able to read [SEP] solve problems
4611,"The child wanted his cereal bowl and knew he could reach it , where would he find it ?",C,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",breakfast food [SEP] china shop [SEP] kitchen cabinet [SEP] refrigerator [SEP] cupboard
4612,John loves to eat baked potato but he does n't have time to cook . Where might he go for potatoes ?,A,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",restaurants [SEP] pantry [SEP] store [SEP] root cellar [SEP] casserole
4613,What are you usually at when you sit on a bench on a curb ?,E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",ohio [SEP] city [SEP] street corner [SEP] tree [SEP] bus stop
4614,"There was a sign telling picnickers not to feed squirrels , where was this sign likely placed ?",A,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",park [SEP] forest [SEP] tree [SEP] roof [SEP] yard
4615,If someone does n't want to move where they live they are often said to want to what ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",stay still [SEP] sit still [SEP] do n't move [SEP] stay put [SEP] standing still
4616,"At reception desk John asked to see a person who was helping him make a sale . Lilly came out immediately and took him back to her space , and talked to him about his needs . He said that he was willing to lower the price to 80,000 if it would sale faster . Where might John be ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",large office [SEP] at hotel [SEP] building [SEP] real estate office [SEP] store room
